Month,Age,Sex,Deaths
2018-10-01,40-44 years,Male,426.0
2018-10-01,45-49 years,Female,184.0
2018-10-01,45-49 years,Male,427.0
2018-10-01,5-9 years,Female,0.0
2018-10-01,5-9 years,Male,0.0
2018-10-01,50-54 years,Female,202.0
2018-10-01,50-54 years,Male,394.0
2018-10-01,55-59 years,Female,233.0
2018-10-01,55-59 years,Male,365.0
2018-10-01,60-64 years ,Female,155.0
2018-10-01,60-64 years ,Male,288.0
2018-10-01,65-69 years,Female,63.0
2018-10-01,65-69 years,Male,119.0
2018-10-01,70-74 years,Female,33.0
2018-10-01,70-74 years,Male,55.0
2018-10-01,75-79 years,Female,16.0
2018-10-01,75-79 years,Male,23.0
2018-10-01,80-84 years,Female,13.333333333333334
2018-10-01,80-84 years,Male,12.0
2018-10-01,85-89 years,Female,10.0
2018-10-01,85-89 years,Male,6.8196721311475414
2018-10-01,90-94 years,Female,0.0
2018-10-01,90-94 years,Male,0.0
2018-10-01,95-99 years,Female,0.0
2018-10-01,95-99 years,Male,0.0
2018-10-01,< 1 year,Female,0.0
2018-10-01,< 1 year,Male,0.0
2018-10-01,Not Stated,Female,0.0
2018-10-01,Not Stated,Male,0.0
2018-11-01,1-4 years,Female,0.0
2018-11-01,1-4 years,Male,0.0
2018-11-01,10-14 years,Female,0.25
2018-11-01,10-14 years,Male,0.0
2018-11-01,100+ years,Female,0.0
2018-11-01,100+ years,Male,0.0
2018-11-01,15-19 years,Female,17.0
2018-11-01,15-19 years,Male,32.0
2018-11-01,20-24 years,Female,79.0
2018-11-01,20-24 years,Male,183.0
2018-11-01,25-29 years,Female,179.0
2018-11-01,25-29 years,Male,430.0
2018-11-01,30-34 years,Female,197.0
2018-11-01,30-34 years,Male,494.0
2018-11-01,35-39 years,Female,208.0
2018-11-01,35-39 years,Male,476.0
2018-11-01,40-44 years,Female,195.0
2018-11-01,40-44 years,Male,408.0
2018-11-01,45-49 years,Female,192.0
2018-11-01,45-49 years,Male,395.0
2018-11-01,5-9 years,Female,0.0
2018-11-01,5-9 years,Male,0.0
2018-11-01,50-54 years,Female,207.0
2018-11-01,50-54 years,Male,373.0
2018-11-01,55-59 years,Female,209.0
2018-11-01,55-59 years,Male,376.0
2018-11-01,60-64 years ,Female,119.0
2018-11-01,60-64 years ,Male,287.0
2018-11-01,65-69 years,Female,67.0
2018-11-01,65-69 years,Male,132.0
2018-11-01,70-74 years,Female,30.0
2018-11-01,70-74 years,Male,45.0
2018-11-01,75-79 years,Female,19.0
2018-11-01,75-79 years,Male,15.0
2018-11-01,80-84 years,Female,13.777777777777779
2018-11-01,80-84 years,Male,11.0
2018-11-01,85-89 years,Female,13.0
2018-11-01,85-89 years,Male,6.606557377049181
2018-11-01,90-94 years,Female,0.0
2018-11-01,90-94 years,Male,0.0
2018-11-01,95-99 years,Female,0.0
2018-11-01,95-99 years,Male,0.0
2018-11-01,< 1 year,Female,0.0
2018-11-01,< 1 year,Male,0.0
2018-11-01,Not Stated,Female,0.0
2018-11-01,Not Stated,Male,0.0
2018-12-01,1-4 years,Female,0.0
2018-12-01,1-4 years,Male,0.0
2018-12-01,10-14 years,Female,0.5
2018-12-01,10-14 years,Male,0.0
2018-12-01,100+ years,Female,0.0
2018-12-01,100+ years,Male,0.0
2018-12-01,15-19 years,Female,27.0
2018-12-01,15-19 years,Male,37.0
2018-12-01,20-24 years,Female,94.0
2018-12-01,20-24 years,Male,220.0
2018-12-01,25-29 years,Female,163.0
2018-12-01,25-29 years,Male,453.0
2018-12-01,30-34 years,Female,196.0
2018-12-01,30-34 years,Male,519.0
2018-12-01,35-39 years,Female,210.0
2018-12-01,35-39 years,Male,513.0
2018-12-01,40-44 years,Female,209.0
2018-12-01,40-44 years,Male,440.0
2018-12-01,45-49 years,Female,218.0
2018-12-01,45-49 years,Male,412.0
2018-12-01,5-9 years,Female,0.0
2018-12-01,5-9 years,Male,0.0
2018-12-01,50-54 years,Female,215.0
2018-12-01,50-54 years,Male,404.0
2018-12-01,55-59 years,Female,241.0
2018-12-01,55-59 years,Male,405.0
2018-12-01,60-64 years ,Female,159.0
2018-12-01,60-64 years ,Male,285.0
2018-12-01,65-69 years,Female,66.0
2018-12-01,65-69 years,Male,149.0
2018-12-01,70-74 years,Female,33.0
2018-12-01,70-74 years,Male,48.0
2018-12-01,75-79 years,Female,12.0
2018-12-01,75-79 years,Male,17.0
2018-12-01,80-84 years,Female,14.222222222222221
2018-12-01,80-84 years,Male,10.0
2018-12-01,85-89 years,Female,12.8
2018-12-01,85-89 years,Male,6.39344262295082
2018-12-01,90-94 years,Female,0.0
2018-12-01,90-94 years,Male,0.0
2018-12-01,95-99 years,Female,0.0
2018-12-01,95-99 years,Male,0.0
2018-12-01,< 1 year,Female,0.0
2018-12-01,< 1 year,Male,0.0
2018-12-01,Not Stated,Female,0.0
2018-12-01,Not Stated,Male,0.0
2019-01-01,1-4 years,Female,0.0
2019-01-01,1-4 years,Male,0.0
2019-01-01,10-14 years,Female,0.75
2019-01-01,10-14 years,Male,0.0
2019-01-01,100+ years,Female,0.0
2019-01-01,100+ years,Male,0.0
2019-01-01,15-19 years,Female,23.0
2019-01-01,15-19 years,Male,37.0
2019-01-01,20-24 years,Female,79.0
2019-01-01,20-24 years,Male,211.0
2019-01-01,25-29 years,Female,159.0
2019-01-01,25-29 years,Male,408.0
2019-01-01,30-34 years,Female,211.0
2019-01-01,30-34 years,Male,473.0
2019-01-01,35-39 years,Female,218.0
2019-01-01,35-39 years,Male,522.0
2019-01-01,40-44 years,Female,186.0
2019-01-01,40-44 years,Male,413.0
2019-01-01,45-49 years,Female,226.0
2019-01-01,45-49 years,Male,369.0
2019-01-01,5-9 years,Female,0.0
2019-01-01,5-9 years,Male,0.0
2019-01-01,50-54 years,Female,244.0
2019-01-01,50-54 years,Male,495.0
2019-01-01,55-59 years,Female,220.0
2019-01-01,55-59 years,Male,413.0
2019-01-01,60-64 years ,Female,157.0
2019-01-01,60-64 years ,Male,302.0
2019-01-01,65-69 years,Female,71.0
2019-01-01,65-69 years,Male,149.0
2019-01-01,70-74 years,Female,36.0
2019-01-01,70-74 years,Male,43.0
2019-01-01,75-79 years,Female,16.0
2019-01-01,75-79 years,Male,16.0
2019-01-01,80-84 years,Female,14.666666666666666
2019-01-01,80-84 years,Male,11.0
2019-01-01,85-89 years,Female,12.6
2019-01-01,85-89 years,Male,6.180327868852459
2019-01-01,90-94 years,Female,0.0
2019-01-01,90-94 years,Male,0.0
2019-01-01,95-99 years,Female,0.0
2019-01-01,95-99 years,Male,0.0
2019-01-01,< 1 year,Female,0.0
2019-01-01,< 1 year,Male,0.0
2019-01-01,Not Stated,Female,0.0
2019-01-01,Not Stated,Male,0.0
2019-02-01,1-4 years,Female,0.0
2019-02-01,1-4 years,Male,0.0
2019-02-01,10-14 years,Female,1.0
2019-02-01,10-14 years,Male,0.0
2019-02-01,100+ years,Female,0.0
2019-02-01,100+ years,Male,0.0
2019-02-01,15-19 years,Female,28.0
2019-02-01,15-19 years,Male,41.0
2019-02-01,20-24 years,Female,74.0
2019-02-01,20-24 years,Male,197.0
2019-02-01,25-29 years,Female,136.0
2019-02-01,25-29 years,Male,381.0
2019-02-01,30-34 years,Female,207.0
2019-02-01,30-34 years,Male,471.0
2019-02-01,35-39 years,Female,210.0
2019-02-01,35-39 years,Male,446.0
2019-02-01,40-44 years,Female,163.0
2019-02-01,40-44 years,Male,390.0
2019-02-01,45-49 years,Female,209.0
2019-02-01,45-49 years,Male,390.0
2019-02-01,5-9 years,Female,0.0
2019-02-01,5-9 years,Male,0.0
2019-02-01,50-54 years,Female,228.0
2019-02-01,50-54 years,Male,416.0
2019-02-01,55-59 years,Female,218.0
2019-02-01,55-59 years,Male,414.0
2019-02-01,60-64 years ,Female,144.0
2019-02-01,60-64 years ,Male,267.0
2019-02-01,65-69 years,Female,78.0
2019-02-01,65-69 years,Male,132.0
2019-02-01,70-74 years,Female,23.0
2019-02-01,70-74 years,Male,53.0
2019-02-01,75-79 years,Female,15.0
2019-02-01,75-79 years,Male,24.0
2019-02-01,80-84 years,Female,15.11111111111111
2019-02-01,80-84 years,Male,11.666666666666666
2019-02-01,85-89 years,Female,12.4
2019-02-01,85-89 years,Male,5.967213114754099
2019-02-01,90-94 years,Female,0.0
2019-02-01,90-94 years,Male,0.0
2019-02-01,95-99 years,Female,0.0
2019-02-01,95-99 years,Male,0.0
2019-02-01,< 1 year,Female,0.0
2019-02-01,< 1 year,Male,0.0
2019-02-01,Not Stated,Female,0.0
2019-02-01,Not Stated,Male,0.0
2019-03-01,1-4 years,Female,0.0
2019-03-01,1-4 years,Male,0.0
2019-03-01,10-14 years,Female,1.25
2019-03-01,10-14 years,Male,0.0
2019-03-01,100+ years,Female,0.0
2019-03-01,100+ years,Male,0.0
2019-03-01,15-19 years,Female,25.0
2019-03-01,15-19 years,Male,35.0
2019-03-01,20-24 years,Female,86.0
2019-03-01,20-24 years,Male,252.0
2019-03-01,25-29 years,Female,194.0
2019-03-01,25-29 years,Male,479.0
2019-03-01,30-34 years,Female,214.0
2019-03-01,30-34 years,Male,538.0
2019-03-01,35-39 years,Female,239.0
2019-03-01,35-39 years,Male,568.0
2019-03-01,40-44 years,Female,205.0
2019-03-01,40-44 years,Male,467.0
2019-03-01,45-49 years,Female,223.0
2019-03-01,45-49 years,Male,413.0
2019-03-01,5-9 years,Female,0.0
2019-03-01,5-9 years,Male,0.0
2019-03-01,50-54 years,Female,253.0
2019-03-01,50-54 years,Male,407.0
2019-03-01,55-59 years,Female,238.0
2019-03-01,55-59 years,Male,431.0
2019-03-01,60-64 years ,Female,160.0
2019-03-01,60-64 years ,Male,293.0
2019-03-01,65-69 years,Female,83.0
2019-03-01,65-69 years,Male,136.0
2019-03-01,70-74 years,Female,41.0
2019-03-01,70-74 years,Male,54.0
2019-03-01,75-79 years,Female,18.0
2019-03-01,75-79 years,Male,19.0
2019-03-01,80-84 years,Female,15.555555555555555
2019-03-01,80-84 years,Male,12.333333333333334
2019-03-01,85-89 years,Female,12.2
2019-03-01,85-89 years,Male,5.754098360655738
2019-03-01,90-94 years,Female,0.0
2019-03-01,90-94 years,Male,0.0
2019-03-01,95-99 years,Female,0.0
2019-03-01,95-99 years,Male,0.0
2019-03-01,< 1 year,Female,0.0
2019-03-01,< 1 year,Male,0.0
2019-03-01,Not Stated,Female,0.0
2019-03-01,Not Stated,Male,0.0
2019-04-01,1-4 years,Female,0.0
2019-04-01,1-4 years,Male,0.0
2019-04-01,10-14 years,Female,1.5
2019-04-01,10-14 years,Male,0.0
2019-04-01,100+ years,Female,0.0
2019-04-01,100+ years,Male,0.0
2019-04-01,15-19 years,Female,25.0
2019-04-01,15-19 years,Male,38.0
2019-04-01,20-24 years,Female,100.0
2019-04-01,20-24 years,Male,207.0
2019-04-01,25-29 years,Female,168.0
2019-04-01,25-29 years,Male,442.0
2019-04-01,30-34 years,Female,217.0
2019-04-01,30-34 years,Male,455.0
2019-04-01,35-39 years,Female,227.0
2019-04-01,35-39 years,Male,484.0
2019-04-01,40-44 years,Female,199.0
2019-04-01,40-44 years,Male,442.0
2019-04-01,45-49 years,Female,205.0
2019-04-01,45-49 years,Male,390.0
2019-04-01,5-9 years,Female,0.0
2019-04-01,5-9 years,Male,0.0
2019-04-01,50-54 years,Female,183.0
2019-04-01,50-54 years,Male,438.0
2019-04-01,55-59 years,Female,246.0
2019-04-01,55-59 years,Male,404.0
2019-04-01,60-64 years ,Female,159.0
2019-04-01,60-64 years ,Male,268.0
2019-04-01,65-69 years,Female,78.0
2019-04-01,65-69 years,Male,153.0
2019-04-01,70-74 years,Female,34.0
2019-04-01,70-74 years,Male,51.0
2019-04-01,75-79 years,Female,23.0
2019-04-01,75-79 years,Male,35.0
2019-04-01,80-84 years,Female,16.0
2019-04-01,80-84 years,Male,13.0
2019-04-01,85-89 years,Female,12.0
2019-04-01,85-89 years,Male,5.540983606557377
2019-04-01,90-94 years,Female,0.0
2019-04-01,90-94 years,Male,0.0
2019-04-01,95-99 years,Female,0.0
2019-04-01,95-99 years,Male,0.0
2019-04-01,< 1 year,Female,0.0
2019-04-01,< 1 year,Male,0.0
2019-04-01,Not Stated,Female,0.0
2019-04-01,Not Stated,Male,0.0
2019-05-01,1-4 years,Female,0.0
2019-05-01,1-4 years,Male,0.0
2019-05-01,10-14 years,Female,1.75
2019-05-01,10-14 years,Male,0.0
2019-05-01,100+ years,Female,0.0
2019-05-01,100+ years,Male,0.0
2019-05-01,15-19 years,Female,31.0
2019-05-01,15-19 years,Male,48.0
2019-05-01,20-24 years,Female,98.0
2019-05-01,20-24 years,Male,222.0
2019-05-01,25-29 years,Female,177.0
2019-05-01,25-29 years,Male,428.0
2019-05-01,30-34 years,Female,206.0
2019-05-01,30-34 years,Male,529.0
2019-05-01,35-39 years,Female,229.0
2019-05-01,35-39 years,Male,575.0
2019-05-01,40-44 years,Female,192.0
2019-05-01,40-44 years,Male,462.0
2019-05-01,45-49 years,Female,226.0
2019-05-01,45-49 years,Male,435.0
2019-05-01,5-9 years,Female,0.0
2019-05-01,5-9 years,Male,0.0
2019-05-01,50-54 years,Female,214.0
2019-05-01,50-54 years,Male,417.0
2019-05-01,55-59 years,Female,255.0
2019-05-01,55-59 years,Male,421.0
2019-05-01,60-64 years ,Female,166.0
2019-05-01,60-64 years ,Male,317.0
2019-05-01,65-69 years,Female,56.0
2019-05-01,65-69 years,Male,146.0
2019-05-01,70-74 years,Female,25.0
2019-05-01,70-74 years,Male,54.0
2019-05-01,75-79 years,Female,22.0
2019-05-01,75-79 years,Male,21.0
2019-05-01,80-84 years,Female,11.0
2019-05-01,80-84 years,Male,12.4
2019-05-01,85-89 years,Female,11.833333333333334
2019-05-01,85-89 years,Male,5.327868852459017
2019-05-01,90-94 years,Female,0.0
2019-05-01,90-94 years,Male,0.0
2019-05-01,95-99 years,Female,0.0
2019-05-01,95-99 years,Male,0.0
2019-05-01,< 1 year,Female,0.0
2019-05-01,< 1 year,Male,0.0
2019-05-01,Not Stated,Female,0.0
2019-05-01,Not Stated,Male,0.0
2019-06-01,1-4 years,Female,0.0
2019-06-01,1-4 years,Male,0.0
2019-06-01,10-14 years,Female,2.0
2019-06-01,10-14 years,Male,0.0
2019-06-01,100+ years,Female,0.0
2019-06-01,100+ years,Male,0.0
2019-06-01,15-19 years,Female,29.0
2019-06-01,15-19 years,Male,46.0
2019-06-01,20-24 years,Female,94.0
2019-06-01,20-24 years,Male,224.0
2019-06-01,25-29 years,Female,187.0
2019-06-01,25-29 years,Male,459.0
2019-06-01,30-34 years,Female,234.0
2019-06-01,30-34 years,Male,515.0
2019-06-01,35-39 years,Female,219.0
2019-06-01,35-39 years,Male,545.0
2019-06-01,40-44 years,Female,195.0
2019-06-01,40-44 years,Male,471.0
2019-06-01,45-49 years,Female,201.0
2019-06-01,45-49 years,Male,467.0
2019-06-01,5-9 years,Female,0.0
2019-06-01,5-9 years,Male,0.0
2019-06-01,50-54 years,Female,214.0
2019-06-01,50-54 years,Male,399.0
2019-06-01,55-59 years,Female,216.0
2019-06-01,55-59 years,Male,446.0
2019-06-01,60-64 years ,Female,143.0
2019-06-01,60-64 years ,Male,317.0
2019-06-01,65-69 years,Female,62.0
2019-06-01,65-69 years,Male,144.0
2019-06-01,70-74 years,Female,32.0
2019-06-01,70-74 years,Male,53.0
2019-06-01,75-79 years,Female,12.0
2019-06-01,75-79 years,Male,18.0
2019-06-01,80-84 years,Female,10.0
2019-06-01,80-84 years,Male,11.8
2019-06-01,85-89 years,Female,11.666666666666666
2019-06-01,85-89 years,Male,5.114754098360656
2019-06-01,90-94 years,Female,0.0
2019-06-01,90-94 years,Male,0.0
2019-06-01,95-99 years,Female,0.0
2019-06-01,95-99 years,Male,0.0
2019-06-01,< 1 year,Female,0.0
2019-06-01,< 1 year,Male,0.0
2019-06-01,Not Stated,Female,0.0
2019-06-01,Not Stated,Male,0.0
2019-07-01,1-4 years,Female,0.0
2019-07-01,1-4 years,Male,0.0
2019-07-01,10-14 years,Female,2.25
2019-07-01,10-14 years,Male,0.0
2019-07-01,100+ years,Female,0.0
2019-07-01,100+ years,Male,0.0
2019-07-01,15-19 years,Female,26.0
2019-07-01,15-19 years,Male,43.0
2019-07-01,20-24 years,Female,102.0
2019-07-01,20-24 years,Male,254.0
2019-07-01,25-29 years,Female,199.0
2019-07-01,25-29 years,Male,499.0
2019-07-01,30-34 years,Female,227.0
2019-07-01,30-34 years,Male,557.0
2019-07-01,35-39 years,Female,236.0
2019-07-01,35-39 years,Male,574.0
2019-07-01,40-44 years,Female,194.0
2019-07-01,40-44 years,Male,457.0
2019-07-01,45-49 years,Female,229.0
2019-07-01,45-49 years,Male,448.0
2019-07-01,5-9 years,Female,0.0
2019-07-01,5-9 years,Male,0.0
2019-07-01,50-54 years,Female,252.0
2019-07-01,50-54 years,Male,494.0
2019-07-01,55-59 years,Female,245.0
2019-07-01,55-59 years,Male,465.0
2019-07-01,60-64 years ,Female,146.0
2019-07-01,60-64 years ,Male,295.0
2019-07-01,65-69 years,Female,64.0
2019-07-01,65-69 years,Male,153.0
2019-07-01,70-74 years,Female,43.0
2019-07-01,70-74 years,Male,48.0
2019-07-01,75-79 years,Female,17.0
2019-07-01,75-79 years,Male,20.0
2019-07-01,80-84 years,Female,13.0
2019-07-01,80-84 years,Male,11.2
2019-07-01,85-89 years,Female,11.5
2019-07-01,85-89 years,Male,4.901639344262296
2019-07-01,90-94 years,Female,0.0
2019-07-01,90-94 years,Male,0.0
2019-07-01,95-99 years,Female,0.0
2019-07-01,95-99 years,Male,0.0
2019-07-01,< 1 year,Female,0.0
2019-07-01,< 1 year,Male,0.0
2019-07-01,Not Stated,Female,0.0
2019-07-01,Not Stated,Male,0.0
2019-08-01,1-4 years,Female,0.0
2019-08-01,1-4 years,Male,0.0
2019-08-01,10-14 years,Female,2.5
2019-08-01,10-14 years,Male,0.0
2019-08-01,100+ years,Female,0.0
2019-08-01,100+ years,Male,0.0
2019-08-01,15-19 years,Female,26.0
2019-08-01,15-19 years,Male,52.0
2019-08-01,20-24 years,Female,114.0
2019-08-01,20-24 years,Male,244.0
2019-08-01,25-29 years,Female,170.0
2019-08-01,25-29 years,Male,504.0
2019-08-01,30-34 years,Female,247.0
2019-08-01,30-34 years,Male,586.0
2019-08-01,35-39 years,Female,257.0
2019-08-01,35-39 years,Male,586.0
2019-08-01,40-44 years,Female,211.0
2019-08-01,40-44 years,Male,486.0
2019-08-01,45-49 years,Female,211.0
2019-08-01,45-49 years,Male,439.0
2019-08-01,5-9 years,Female,0.0
2019-08-01,5-9 years,Male,0.0
2019-08-01,50-54 years,Female,231.0
2019-08-01,50-54 years,Male,463.0
2019-08-01,55-59 years,Female,233.0
2019-08-01,55-59 years,Male,456.0
2019-08-01,60-64 years ,Female,147.0
2019-08-01,60-64 years ,Male,309.0
2019-08-01,65-69 years,Female,84.0
2019-08-01,65-69 years,Male,140.0
2019-08-01,70-74 years,Female,43.0
2019-08-01,70-74 years,Male,54.0
2019-08-01,75-79 years,Female,21.0
2019-08-01,75-79 years,Male,17.0
2019-08-01,80-84 years,Female,16.0
2019-08-01,80-84 years,Male,10.6
2019-08-01,85-89 years,Female,11.333333333333334
2019-08-01,85-89 years,Male,4.688524590163935
2019-08-01,90-94 years,Female,0.0
2019-08-01,90-94 years,Male,0.0
2019-08-01,95-99 years,Female,0.0
2019-08-01,95-99 years,Male,0.0
2019-08-01,< 1 year,Female,0.0
2019-08-01,< 1 year,Male,0.0
2019-08-01,Not Stated,Female,0.0
2019-08-01,Not Stated,Male,0.0
2019-09-01,1-4 years,Female,0.0
2019-09-01,1-4 years,Male,0.0
2019-09-01,10-14 years,Female,2.75
2019-09-01,10-14 years,Male,0.0
2019-09-01,100+ years,Female,0.0
2019-09-01,100+ years,Male,0.0
2019-09-01,15-19 years,Female,29.0
2019-09-01,15-19 years,Male,38.0
2019-09-01,20-24 years,Female,111.0
2019-09-01,20-24 years,Male,230.0
2019-09-01,25-29 years,Female,180.0
2019-09-01,25-29 years,Male,458.0
2019-09-01,30-34 years,Female,235.0
2019-09-01,30-34 years,Male,558.0
2019-09-01,35-39 years,Female,251.0
2019-09-01,35-39 years,Male,560.0
2019-09-01,40-44 years,Female,188.0
2019-09-01,40-44 years,Male,474.0
2019-09-01,45-49 years,Female,210.0
2019-09-01,45-49 years,Male,414.0
2019-09-01,5-9 years,Female,0.0
2019-09-01,5-9 years,Male,0.0
2019-09-01,50-54 years,Female,213.0
2019-09-01,50-54 years,Male,402.0
2019-09-01,55-59 years,Female,215.0
2019-09-01,55-59 years,Male,452.0
2019-09-01,60-64 years ,Female,141.0
2019-09-01,60-64 years ,Male,282.0
2019-09-01,65-69 years,Female,63.0
2019-09-01,65-69 years,Male,139.0
2019-09-01,70-74 years,Female,40.0
2019-09-01,70-74 years,Male,55.0
2019-09-01,75-79 years,Female,15.0
2019-09-01,75-79 years,Male,24.0
2019-09-01,80-84 years,Female,14.0
2019-09-01,80-84 years,Male,10.0
2019-09-01,85-89 years,Female,11.166666666666666
2019-09-01,85-89 years,Male,4.475409836065575
2019-09-01,90-94 years,Female,0.0
2019-09-01,90-94 years,Male,0.0
2019-09-01,95-99 years,Female,0.0
2019-09-01,95-99 years,Male,0.0
2019-09-01,< 1 year,Female,0.0
2019-09-01,< 1 year,Male,0.0
2019-09-01,Not Stated,Female,0.0
2019-09-01,Not Stated,Male,0.0
2019-10-01,1-4 years,Female,0.0
2019-10-01,1-4 years,Male,0.0
2019-10-01,10-14 years,Female,3.0
2019-10-01,10-14 years,Male,0.0
2019-10-01,100+ years,Female,0.0
2019-10-01,100+ years,Male,0.0
2019-10-01,15-19 years,Female,25.0
2019-10-01,15-19 years,Male,55.0
2019-10-01,20-24 years,Female,117.0
2019-10-01,20-24 years,Male,272.0
2019-10-01,25-29 years,Female,189.0
2019-10-01,25-29 years,Male,485.0
2019-10-01,30-34 years,Female,231.0
2019-10-01,30-34 years,Male,568.0
2019-10-01,35-39 years,Female,242.0
2019-10-01,35-39 years,Male,569.0
2019-10-01,40-44 years,Female,216.0
2019-10-01,40-44 years,Male,476.0
2019-10-01,45-49 years,Female,219.0
2019-10-01,45-49 years,Male,433.0
2019-10-01,5-9 years,Female,0.0
2019-10-01,5-9 years,Male,0.0
2019-10-01,50-54 years,Female,260.0
2019-10-01,50-54 years,Male,451.0
2019-10-01,55-59 years,Female,210.0
2019-10-01,55-59 years,Male,418.0
2019-10-01,60-64 years ,Female,154.0
2019-10-01,60-64 years ,Male,317.0
2019-10-01,65-69 years,Female,75.0
2019-10-01,65-69 years,Male,161.0
2019-10-01,70-74 years,Female,33.0
2019-10-01,70-74 years,Male,44.0
2019-10-01,75-79 years,Female,27.0
2019-10-01,75-79 years,Male,12.0
2019-10-01,80-84 years,Female,14.0
2019-10-01,80-84 years,Male,11.0
2019-10-01,85-89 years,Female,11.0
2019-10-01,85-89 years,Male,4.262295081967213
2019-10-01,90-94 years,Female,0.0
2019-10-01,90-94 years,Male,0.0
2019-10-01,95-99 years,Female,0.0
2019-10-01,95-99 years,Male,0.0
2019-10-01,< 1 year,Female,0.0
2019-10-01,< 1 year,Male,0.0
2019-10-01,Not Stated,Female,0.0
2019-10-01,Not Stated,Male,0.0
2019-11-01,1-4 years,Female,0.0
2019-11-01,1-4 years,Male,0.0
2019-11-01,10-14 years,Female,3.25
2019-11-01,10-14 years,Male,0.0
2019-11-01,100+ years,Female,0.0
2019-11-01,100+ years,Male,0.0
2019-11-01,15-19 years,Female,24.0
2019-11-01,15-19 years,Male,52.0
2019-11-01,20-24 years,Female,105.0
2019-11-01,20-24 years,Male,273.0
2019-11-01,25-29 years,Female,187.0
2019-11-01,25-29 years,Male,468.0
2019-11-01,30-34 years,Female,237.0
2019-11-01,30-34 years,Male,537.0
2019-11-01,35-39 years,Female,264.0
2019-11-01,35-39 years,Male,582.0
2019-11-01,40-44 years,Female,205.0
2019-11-01,40-44 years,Male,488.0
2019-11-01,45-49 years,Female,229.0
2019-11-01,45-49 years,Male,435.0
2019-11-01,5-9 years,Female,0.0
2019-11-01,5-9 years,Male,0.0
2019-11-01,50-54 years,Female,234.0
2019-11-01,50-54 years,Male,441.0
2019-11-01,55-59 years,Female,234.0
2019-11-01,55-59 years,Male,511.0
2019-11-01,60-64 years ,Female,128.0
2019-11-01,60-64 years ,Male,325.0
2019-11-01,65-69 years,Female,77.0
2019-11-01,65-69 years,Male,190.0
2019-11-01,70-74 years,Female,43.0
2019-11-01,70-74 years,Male,52.0
2019-11-01,75-79 years,Female,17.0
2019-11-01,75-79 years,Male,20.0
2019-11-01,80-84 years,Female,10.0
2019-11-01,80-84 years,Male,12.0
2019-11-01,85-89 years,Female,11.375
2019-11-01,85-89 years,Male,4.049180327868854
2019-11-01,90-94 years,Female,0.0
2019-11-01,90-94 years,Male,0.0
